Task_ID,Topo_Level,Batch_Index,Solution_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
2610,1,2,3,Correct ZooKeeper version in documentation header,Documentation,Minor,2.5,A-148,2.0,4.2,0
2611,1,2,3,Fix check-style issues,Bug fixing / Maintenance,Minor,2.5,A-302,2.0,4.2,0
2613,1,2,3,Flaky test: QuorumPeerMainTest#testLeaderOutOfView,Testing & Verification,Minor,2.5,A-310,2.0,4.2,0
2614,1,2,3,"Forward port ZOOKEEPER-3931: ""zkServer.sh version"" returns a trailing dash",Bug fixing / Maintenance,Minor,2.5,A-249,2.0,4.2,0
2615,1,2,3,"Slowness in sasl login or subject.doAs() causes zk client to falsely assume that the server did not respond, closes connection and goes to unnecessary retries",Bug fixing / Maintenance,Minor,2.5,A-333,2.0,4.2,0
2618,1,2,3,fix the log format in the DataTree#deserializeZxidDigest method,Bug fixing / Maintenance,Minor,2.5,A-308,2.0,4.2,0
2623,1,2,3,Respect chroot in getEphemerals API,Bug fixing / Maintenance,Minor,2.0,A-153,2.0,4.2,1
2631,1,2,3,NullPointerException when ClientCnxnSocketNetty is closed without being opened,Bug fixing / Maintenance,Minor,2.0,A-328,2.0,4.2,1
2635,1,2,3,Simplify assignment statements of boolean,Feature / Improvement Implementation,Minor,2.5,A-66,2.0,4.2,0
2647,1,2,3,Unable to display brokerid ,Project / General Task,Minor,3.0,A-379,2.0,4.2,0
2648,1,2,3,Only report the follower sync time metrics if sync is completed,Feature / Improvement Implementation,Minor,2.5,A-380,2.0,4.2,0
2649,1,2,3,Refactor AtomicFileWritingIdiomTest to use TempDir annotation,Testing & Verification,Minor,2.5,A-233,2.0,4.2,0
2652,1,2,3,create command in c client sets value to null and gives value_len 3 ,Bug fixing / Maintenance,Minor,2.0,A-285,2.0,4.2,1
2655,1,2,3,"IllegalArgumentException when use ZkUtil::listSubTreeBFS to list ""/""",Bug fixing / Maintenance,Minor,2.0,A-418,2.0,4.2,1
266,1,2,3,javadoc is wrong for setLast in LedgerHandle,Documentation,Minor,2.0,A-204,2.0,4.2,1
2665,1,2,3,Add tab unit test for StringUtils#split,Testing & Verification,Minor,3.0,A-312,2.0,4.2,0
2671,1,2,3,remove never used field,Feature / Improvement Implementation,Minor,2.0,A-1,2.0,4.2,1
2672,1,2,3,delete the useless oraclePath directory generated by test suit,Testing & Verification,Minor,3.0,A-355,2.0,4.2,0
2673,1,2,3,improve the method: QuorumOracleMaj#overrideQuorumDecision,Build & Release Engineering,Minor,2.5,A-16,2.0,4.2,0
2674,1,2,3,implement LFU policy for ResponseCache to find out hot keys,Feature / Improvement Implementation,Minor,2.5,A-107,2.0,4.2,0
2676,1,2,3,zkSnapShotToolkit supports to find out big znodes offline,Feature / Improvement Implementation,Minor,2.5,A-105,2.0,4.2,0
2678,1,2,3,ZK documentation side bar and welcome page are out of sync,Documentation,Minor,3.0,A-293,2.0,4.2,0
2680,1,2,3,Digests are not matching,Bug fixing / Maintenance,Minor,2.0,A-224,2.0,4.2,1
2681,1,2,3,Latency metrics showing surprising results for a keberos-enabled cluster,Bug fixing / Maintenance,Minor,2.0,A-30,2.0,4.2,1
2692,1,2,3,add zookeeperOracleQuorums.html link to webpage index,Feature / Improvement Implementation,Minor,3.0,A-341,2.0,4.2,0
2695,1,2,3,Add a new property: maxMemory,Performance Optimization,Minor,2.0,A-139,2.0,4.2,1
2696,1,2,3,Flaky test: org.apache.zookeeper.test.AsyncHammerTest#testHammer,Testing & Verification,Minor,3.0,A-289,2.0,4.2,0
2698,1,2,3,"Zookeeper should not warn about ""An exception was thrown while closing send thread""",Bug fixing / Maintenance,Minor,2.5,A-304,2.0,4.2,0
2699,1,2,3,KeeperException.create has NullPointerException when low version client requests the high version server,Bug fixing / Maintenance,Minor,2.5,A-202,2.0,4.2,0
2701,1,2,3,Use Commons-Io CountingInputStream,Feature / Improvement Implementation,Minor,2.0,A-88,2.0,4.2,1
2703,1,2,3,Remove magic string in QuorumPeerConfig,Feature / Improvement Implementation,Minor,2.5,A-397,2.0,4.2,0
2709,1,2,3,Close ZkDb when ZooKeeper Server shutdown,Design & API Evolution,Minor,3.0,A-91,2.0,4.2,0
2720,1,2,3,Namespace zookeeper prometheus metrics,Feature / Improvement Implementation,Minor,3.0,A-78,2.0,4.2,0
2721,1,2,3,Fix some punctuation and words. Add some anchors and links.,Bug fixing / Maintenance,Minor,2.0,A-49,2.0,4.2,1
2723,1,2,3,ZooKeeper may report the number of outstanding requests incorrectly,Bug fixing / Maintenance,Minor,2.0,A-98,2.0,4.2,1
2724,1,2,3,Added Hyperlink At LOGO,Feature / Improvement Implementation,Minor,3.0,A-393,2.0,4.2,0
2727,1,2,3,fix the znode type for Barrier implementation in the zookeeperTutorial.md,Bug fixing / Maintenance,Minor,3.0,A-416,2.0,4.2,0
273,1,2,3,ant test target re-compiles cppunit code every time,Testing & Verification,Minor,2.5,A-19,2.0,4.2,0
2737,1,2,3,The Admin manual does not discuss backups,Feature / Improvement Implementation,Minor,3.0,A-194,2.0,4.2,0
2738,1,2,3,Load SSLOption from the configuration file as another option,Feature / Improvement Implementation,Minor,3.0,A-270,2.0,4.2,0
2741,1,2,3,4lw Command: On demand snapshot,Feature / Improvement Implementation,Minor,2.0,A-305,2.0,4.2,1
281,1,2,3,keeper exceptions missing path,Bug fixing / Maintenance,Minor,2.5,A-38,2.0,4.2,0
285,1,2,3,add help/usage to the c shell cli.c,Documentation,Minor,3.0,A-192,2.0,4.2,0
294,1,2,3,Cleaning of logging in the code and log4j configuration might be a good idea,Bug fixing / Maintenance,Minor,2.0,A-320,2.0,4.2,1
30,1,2,3,DataTree does not use natural sort for getChildren,Feature / Improvement Implementation,Minor,2.0,A-79,2.0,4.2,1
307,1,2,3,zkpython run_tests.sh is missing #!,Testing & Verification,Minor,3.0,A-301,2.0,4.2,0
308,1,2,3,Java CLI should support ephemeral and sequential node creation,Feature / Improvement Implementation,Minor,2.0,A-410,2.0,4.2,1
316,1,2,3,the java shell should indicate connection status on command prompt,Feature / Improvement Implementation,Minor,2.0,A-247,2.0,4.2,1
325,1,2,3,zkServer.sh doesn't allow different config files to be specified on the command line,Build & Release Engineering,Minor,3.0,A-24,2.0,4.2,0
331,1,2,3,allow compilation with jdk1.5,Bug fixing / Maintenance,Minor,2.5,A-172,2.0,4.2,0
337,1,2,3,avoid compile warning in send_auth_info(),Bug fixing / Maintenance,Minor,2.0,A-389,2.0,4.2,1
339,1,2,3,include unistd.h for sleep() in c tests,Testing & Verification,Minor,3.0,A-129,2.0,4.2,0
340,1,2,3,update zkperl for 3.2.x branch,Feature / Improvement Implementation,Minor,3.0,A-130,2.0,4.2,0
341,1,2,3,Making DataNode not instantiate a HashMap when the node is ephmeral,Feature / Improvement Implementation,Minor,2.0,A-321,2.0,4.2,1
346,1,2,3,support custom hostnames for client and quorum connections,Design & API Evolution,Minor,2.5,A-221,2.0,4.2,0
350,1,2,3,ignore sigpipe in testRetry to avoid silent immediate failure,Testing & Verification,Minor,2.5,A-228,2.0,4.2,0
355,1,2,3,findbugs on hudson.zones.a.o has jumped way up (2k+),Bug fixing / Maintenance,Minor,2.0,A-364,2.0,4.2,1
358,1,2,3,patch for command line setquota ,Bug fixing / Maintenance,Minor,2.5,A-117,2.0,4.2,0
359,1,2,3,c client logs an invalid error when zookeeper_init is called with chroot,Bug fixing / Maintenance,Minor,2.0,A-365,2.0,4.2,1
36,1,2,3,Session ids on the stat cmd information,Feature / Improvement Implementation,Minor,2.0,A-81,2.0,4.2,1
374,1,2,3,"add support for 10 minute test ie ""pre-commit"" test",Testing & Verification,Minor,2.0,A-349,2.0,4.2,1
378,1,2,3,include autotools (autoconf/automake) in NOTICE file,Project / General Task,Minor,3.0,A-229,2.0,4.2,0
379,1,2,3,DBSizeTest is not really testing anything,Testing & Verification,Minor,2.5,A-287,2.0,4.2,0
394,1,2,3,Tests for ZooKeeper examples,Testing & Verification,Minor,2.0,A-239,2.0,4.2,1
399,1,2,3,Java Queue Recipe,Build & Release Engineering,Minor,2.0,A-419,2.0,4.2,1
400,1,2,3,unnecessary SetWatches message on new session,Bug fixing / Maintenance,Minor,3.0,A-140,2.0,4.2,0
402,1,2,3,Add stat information to GetChildrenResponse,Feature / Improvement Implementation,Minor,2.5,A-102,2.0,4.2,0
417,1,2,3,the documentation on snapcount in the admin guide has the wrong default,Documentation,Minor,2.0,A-283,2.0,4.2,1
420,1,2,3,peerType in configuration file is redundant,Feature / Improvement Implementation,Minor,2.5,A-356,2.0,4.2,0
422,1,2,3,Update README for zkpython in 3.2.2,Documentation,Minor,2.0,A-400,2.0,4.2,1
425,1,2,3,remove unnecessary/annoying log of tostring error in Request.toString(),Bug fixing / Maintenance,Minor,2.0,A-177,2.0,4.2,1
430,1,2,3,Adding documentation to zkpython to help out with the setup for finding libzookeeper_mt.so.2,Documentation,Minor,2.5,A-273,2.0,4.2,0
441,1,2,3,"cleanup final fields, esp those used for locking",Bug fixing / Maintenance,Minor,2.0,A-322,2.0,4.2,1
45,1,2,3,"Add NullWatcher, a watcher that does nothing",Feature / Improvement Implementation,Minor,3.0,A-190,2.0,4.2,0
459,1,2,3,add some documentation or FAQ on how to do rolling upgrade,Documentation,Minor,3.0,A-414,2.0,4.2,0
46,1,2,3,Add a two argument constructor to ZooKeeper that uses a NullWatcher for the default Watcher,Feature / Improvement Implementation,Minor,2.0,A-29,2.0,4.2,1
461,1,2,3,some elements of struct Stat have incorrect values when returned asynchronously,Bug fixing / Maintenance,Minor,2.0,A-70,2.0,4.2,1
47,1,2,3,"parseACLs in ZooKeeper.java fails to parse elements of ACL, should be lastIndexOf rather than IndexOf",Bug fixing / Maintenance,Minor,3.0,A-193,2.0,4.2,0
471,1,2,3,Tests should not rely on CONSOLE appender being present,Testing & Verification,Minor,3.0,A-326,2.0,4.2,0
505,1,2,3,"zkServer.sh uses sh's builtin echo on BSD, behaves incorrectly.",Bug fixing / Maintenance,Minor,2.0,A-284,2.0,4.2,1
521,1,2,3,learner outputs session id to log in dec (should be hex),Bug fixing / Maintenance,Minor,2.0,A-134,2.0,4.2,1
530,1,2,3,Add python example script,Feature / Improvement Implementation,Minor,2.0,A-114,2.0,4.2,1
531,1,2,3,forrest recipes docs don't mention the lock/queue recipe implementations available in the release,Documentation,Minor,3.0,A-174,2.0,4.2,0
534,1,2,3,zkpython return without exception set on invalid auth scheme,Bug fixing / Maintenance,Minor,2.5,A-281,2.0,4.2,0
536,1,2,3,Log visualisation,Feature / Improvement Implementation,Minor,3.0,A-122,2.0,4.2,0
537,1,2,3,Recipes tests are slightly outdated: they do not compile against JUnit 4.8,Testing & Verification,Minor,3.0,A-373,2.0,4.2,0
546,1,2,3,Watches get triggered during client's reconnection,Bug fixing / Maintenance,Minor,2.0,A-175,2.0,4.2,1
552,1,2,3,Fixup loggraph for FLE changes,Bug fixing / Maintenance,Minor,3.0,A-55,2.0,4.2,0
554,1,2,3,zoo_add_auth returns ZOK if zookeeper handle is in ZOO_CLOSED_STATE,Bug fixing / Maintenance,Minor,2.5,A-108,2.0,4.2,0
563,1,2,3,Detecting and diagnosing elusive bugs and faults in Zookeeper,Feature / Improvement Implementation,Minor,3.0,A-350,2.0,4.2,0
565,1,2,3,improve the traces with additional information needed ,Other,Minor,3.0,A-231,2.0,4.2,0
566,1,2,3,build the checking tool,Build & Release Engineering,Minor,3.0,A-67,2.0,4.2,0
570,1,2,3,cli.c should not call zoo_add_auth immediately after zookeeper_init() ,Bug fixing / Maintenance,Minor,2.0,A-171,2.0,4.2,1
581,1,2,3,Make zookeeper.is_unrecoverable return True or False and not an integer,Feature / Improvement Implementation,Minor,3.0,A-207,2.0,4.2,0
585,1,2,3,Missing the test SSL certificate used for running junit tests.,Testing & Verification,Minor,3.0,A-71,2.0,4.2,0
591,1,2,3,Support for election of leader with arbitrary zxid,Feature / Improvement Implementation,Minor,2.0,A-408,2.0,4.2,1
596,1,2,3,Startup loads last transaction from snapshot,Bug fixing / Maintenance,Minor,2.0,A-14,2.0,4.2,1
6,1,2,3,Use enums rather than ints for types and state,Bug fixing / Maintenance,Minor,2.0,A-232,2.0,4.2,1
602,1,2,3,Allow non-numeric version strings,Build & Release Engineering,Minor,2.5,A-50,2.0,4.2,0
607,1,2,3,"Fix findbug issue in trunk ""Malicious code vulnerability""",Bug fixing / Maintenance,Minor,2.0,A-256,2.0,4.2,1
609,1,2,3,enhance zkServer.sh for easier zookeeper automation-izing,Design & API Evolution,Minor,3.0,A-126,2.0,4.2,0
611,1,2,3,Remove code duplication and inconsistent naming in ClientCnxn.Packet creation,Design & API Evolution,Minor,2.5,A-152,2.0,4.2,0
642,1,2,3,Replace Packet class with Operation classes,Feature / Improvement Implementation,Minor,2.0,A-10,2.0,4.2,1
644,1,2,3,ZooKeeper startup script doesn't use JAVA_HOME,Bug fixing / Maintenance,Minor,2.0,A-235,2.0,4.2,1
646,1,2,3,UnknownHostException in QuorumCnxManager,Bug fixing / Maintenance,Minor,2.0,A-118,2.0,4.2,1
647,1,2,3,allow configuration parameters for log4j.properties,Feature / Improvement Implementation,Minor,3.0,A-261,2.0,4.2,0
648,1,2,3,running zkServer.sh start remotely using ssh hangs,Bug fixing / Maintenance,Minor,2.0,A-313,2.0,4.2,1
650,1,2,3,ZK servers not balanced in number of sessions,Bug fixing / Maintenance,Minor,2.0,A-20,2.0,4.2,1
653,1,2,3,Code improvements,Feature / Improvement Implementation,Minor,2.0,A-396,2.0,4.2,1
654,1,2,3,"""eclipse"" target in the build script doesnot include libraray required for test classes in the classpath",Testing & Verification,Minor,3.0,A-201,2.0,4.2,0
656,1,2,3,"QuorumPeer ""Address already in use"" -- regression in 3.3.3",Bug fixing / Maintenance,Minor,2.0,A-276,2.0,4.2,1
662,1,2,3,The connection permutation in get_addrs uses a weak and inefficient shuffle,Build & Release Engineering,Minor,2.0,A-116,2.0,4.2,1
663,1,2,3,Implement function in C client to determine which host you're currently connected to.,Design & API Evolution,Minor,3.0,A-23,2.0,4.2,0
669,1,2,3,"In python bindings, zookeeper.set2() should return a stat dict but instead returns None",Bug fixing / Maintenance,Minor,2.5,A-420,2.0,4.2,0
671,1,2,3,"c client should install includes into INCDIR/zookeeper, not INCDIR/c-client-src",Bug fixing / Maintenance,Minor,2.5,A-363,2.0,4.2,0
672,1,2,3,perl bindings should automatically find the zookeeper c-client headers,Bug fixing / Maintenance,Minor,2.0,A-404,2.0,4.2,1
68,1,2,3,ZooKeeper java client main loop crashes on KeeperExceptions,Bug fixing / Maintenance,Minor,2.0,A-303,2.0,4.2,1
682,1,2,3,SIGPIPE in Zookeeper 0.3.* when send'ing after cluster disconnection,Bug fixing / Maintenance,Minor,2.5,A-124,2.0,4.2,0
685,1,2,3,Questions and Improvements for the C client codebase,Bug fixing / Maintenance,Minor,2.5,A-86,2.0,4.2,0
687,1,2,3,QuorumPeer takes a long time to shutdown,Bug fixing / Maintenance,Minor,2.5,A-127,2.0,4.2,0
691,1,2,3,Documentation and default config suggest incorrect location for Zookeeper state,Documentation,Minor,3.0,A-142,2.0,4.2,0
695,1,2,3,address a documentation issue in ZOOKEEPER-1030,Documentation,Minor,3.0,A-265,2.0,4.2,0
698,1,2,3,some quorum tests are unnecessarily extending QuorumBase,Testing & Verification,Minor,2.5,A-277,2.0,4.2,0
7,1,2,3,Stat enchaned to include num of children and size,Bug fixing / Maintenance,Minor,3.0,A-317,2.0,4.2,0
703,1,2,3,Hard-coding a well-known location for configuration directory gives less flexibility for packaging Zookeeper configurations,Build & Release Engineering,Minor,3.0,A-189,2.0,4.2,0
711,1,2,3,Small improvements to LeaderElection and Vote classes,Feature / Improvement Implementation,Minor,3.0,A-168,2.0,4.2,0
714,1,2,3,Add simple examples to show the usage of zookeeper,Documentation,Minor,3.0,A-206,2.0,4.2,0
722,1,2,3,Add MX4J Support to Zookeeper,Feature / Improvement Implementation,Minor,2.0,A-8,2.0,4.2,1
723,1,2,3,zookeeper 3.3.3 fails to build with gcc >= 4.6.1 on Debian/Ubuntu,Bug fixing / Maintenance,Minor,2.5,A-99,2.0,4.2,0
736,1,2,3,"jenkins is reporting two warnings, fix these",Bug fixing / Maintenance,Minor,2.5,A-44,2.0,4.2,0
753,1,2,3,better eclipse support in tests,Testing & Verification,Minor,2.5,A-346,2.0,4.2,0
754,1,2,3,Please add a few svn:ignore properties,Feature / Improvement Implementation,Minor,3.0,A-348,2.0,4.2,0
757,1,2,3,"Fix compiler (eclipse) warnings: unused imports, unused variables, missing generics",Bug fixing / Maintenance,Minor,2.0,A-53,2.0,4.2,1
760,1,2,3,DataNode references parent node for no reason,Documentation,Minor,3.0,A-147,2.0,4.2,0
763,1,2,3,Make findbugs usable in Eclipse,Project / General Task,Minor,3.0,A-335,2.0,4.2,0
771,1,2,3,Remove upgrade code,Build & Release Engineering,Minor,2.0,A-6,2.0,4.2,1
781,1,2,3,Sequential node creation does not use always use digits in node name given certain Locales.,Bug fixing / Maintenance,Minor,3.0,A-176,2.0,4.2,0
786,1,2,3,Remove unnecessary MissingSessionException in ZooKeeperServer,Design & API Evolution,Minor,3.0,A-161,2.0,4.2,0
788,1,2,3,Provide accessors for Request.{hdr|txn},Other,Minor,3.0,A-267,2.0,4.2,0
790,1,2,3,problem across zookeeper clients when reading data written by other clients,Bug fixing / Maintenance,Minor,2.5,A-138,2.0,4.2,0
794,1,2,3,remove unused o.a.z.server.util.Profiler,Design & API Evolution,Minor,3.0,A-186,2.0,4.2,0
811,1,2,3,"""request.getHdr() != null"" and ""isQuorum"" are identical",Other,Minor,3.0,A-230,2.0,4.2,0
817,1,2,3,ZooKeeper.multi() could violate API if server misbehaves,Bug fixing / Maintenance,Minor,2.5,A-169,2.0,4.2,0
819,1,2,3,ZooKeeper client is only caller of server.DataTree.copyStat(),Design & API Evolution,Minor,3.0,A-264,2.0,4.2,0
82,1,2,3,"In two places, the wrong class is specified for the logger",Bug fixing / Maintenance,Minor,2.5,A-187,2.0,4.2,0
825,1,2,3,Cleanup minor PrepRequestProcessor issues,Code Refactoring & Cleanup,Minor,2.0,A-69,2.0,4.2,1
838,1,2,3,zkCli.sh is exiting when an Invalid ACL exception is thrown from setACL command through client,Bug fixing / Maintenance,Minor,2.0,A-40,2.0,4.2,1
839,1,2,3,Guaranteed NPE in WriteLock recipe,Bug fixing / Maintenance,Minor,2.0,A-154,2.0,4.2,1
843,1,2,3,zookeeper_init always reports sessionPasswd=<hidden>,Bug fixing / Maintenance,Minor,2.5,A-199,2.0,4.2,0
844,1,2,3,zookeeper_init leaks memory if chroot is just '/',Bug fixing / Maintenance,Minor,2.0,A-382,2.0,4.2,1
845,1,2,3,Possible segfault in zookeeper_init,Bug fixing / Maintenance,Minor,3.0,A-33,2.0,4.2,0
852,1,2,3,Log maxClientCnxn warning in INFO level,Design & API Evolution,Minor,3.0,A-196,2.0,4.2,0
856,1,2,3,Typo in docs: acheive -> achieve,Documentation,Minor,3.0,A-215,2.0,4.2,0
860,1,2,3,"multi's ""Transaction"" class is missing tests.",Testing & Verification,Minor,2.0,A-336,2.0,4.2,1
883,1,2,3,Add a method to get the zookeeper server version from the client,Build & Release Engineering,Minor,3.0,A-295,2.0,4.2,0
884,1,2,3,test-cppunit overrides LD_LIBRARY_PATH and fails if gcc is in non-standard location,Testing & Verification,Minor,2.0,A-384,2.0,4.2,1
885,1,2,3,"avoid flaky URL redirection in ""ant javadoc"" : replace ""http://java.sun.com/javase/6/docs/api/"" with ""http://download.oracle.com/javase/6/docs/api/"" ",Documentation,Minor,2.5,A-401,2.0,4.2,0
889,1,2,3,ZooKeeper client exists() javadoc incorrectly states watcher(s) will be triggered on node deletion,Documentation,Minor,3.0,A-388,2.0,4.2,0
890,1,2,3,Create zoo_append API,Design & API Evolution,Minor,3.0,A-205,2.0,4.2,0
891,1,2,3,Binary Jar in zookeeper-3.3.4 displays wrong version when run,Bug fixing / Maintenance,Minor,3.0,A-89,2.0,4.2,0
893,1,2,3,zkCli.sh script quoting issue,Bug fixing / Maintenance,Minor,2.0,A-160,2.0,4.2,1
897,1,2,3,Zookeeper broadcasts host's hostname instead of IP when ecf.exported.containerfactoryargs property is not set,Bug fixing / Maintenance,Minor,2.5,A-54,2.0,4.2,0
898,1,2,3,Just a bug in the tutorial code on the website,Bug fixing / Maintenance,Minor,2.0,A-200,2.0,4.2,1
902,1,2,3,Response packet caching for get request,Feature / Improvement Implementation,Minor,2.5,A-63,2.0,4.2,0
909,1,2,3,JMX MBeans for client connections can be orphaned,Bug fixing / Maintenance,Minor,2.5,A-371,2.0,4.2,0
912,1,2,3,C API makes it difficult to implement a timed wait_until_connected method correctly,Bug fixing / Maintenance,Minor,2.0,A-324,2.0,4.2,1
92,1,2,3,Fat jar build target,Build & Release Engineering,Minor,2.5,A-120,2.0,4.2,0
925,1,2,3,"Accurately name znode count in ""four-letter words""",Feature / Improvement Implementation,Minor,2.5,A-45,2.0,4.2,0
926,1,2,3,zkpython: close() should delete any watcher,Bug fixing / Maintenance,Minor,2.0,A-306,2.0,4.2,1
927,1,2,3,Jute generates invalid C++ code,Bug fixing / Maintenance,Minor,2.5,A-325,2.0,4.2,0
928,1,2,3,WatchedEvent class missing from documentation,Documentation,Minor,3.0,A-11,2.0,4.2,0
932,1,2,3,A couple of bugs in the tutorial code,Bug fixing / Maintenance,Minor,2.5,A-128,2.0,4.2,0
935,1,2,3, If the configured log directory does not exist zookeeper will not start. Better to create the directory and start,Bug fixing / Maintenance,Minor,2.0,A-385,2.0,4.2,1
941,1,2,3,Nagios check always returns OK when the critical and warning values are the same,Bug fixing / Maintenance,Minor,3.0,A-259,2.0,4.2,0
947,1,2,3,Should not log SASL errors for non-secure usage,Documentation,Minor,2.5,A-188,2.0,4.2,0
957,1,2,3,"use more standard junit annotation ""@Before"" in SaslXTests rather than static blocks",Testing & Verification,Minor,2.0,A-7,2.0,4.2,1
960,1,2,3,registration page not accepting capital letters,Bug fixing / Maintenance,Minor,2.5,A-112,2.0,4.2,0
962,1,2,3,Tests in QuorumUtil.startAll() and JMXenv,Testing & Verification,Minor,3.0,A-13,2.0,4.2,0
969,1,2,3,Findbugs configuration is missing some dependencies,Bug fixing / Maintenance,Minor,2.0,A-409,2.0,4.2,1
979,1,2,3,Update website with info on how to report security bugs ,Project / General Task,Minor,3.0,A-330,2.0,4.2,0
98,1,2,3,Exceeding max data node size causes disconnect,Feature / Improvement Implementation,Minor,2.0,A-323,2.0,4.2,1
984,1,2,3,Adding mvn-install target for deploying the zookeeper artifacts to .m2 repository.,Build & Release Engineering,Minor,2.0,A-178,2.0,4.2,1
988,1,2,3,Documentation list has wrong numbering,Documentation,Minor,3.0,A-162,2.0,4.2,0
99,1,2,3,"add tostring support for watcher event, and enums for event type/state",Feature / Improvement Implementation,Minor,2.5,A-223,2.0,4.2,0
991,1,2,3,Add Debian style /etc/default/zookeeper support to init script,Feature / Improvement Implementation,Minor,2.5,A-182,2.0,4.2,0
992,1,2,3,Sockets should be read until exhausted,Feature / Improvement Implementation,Minor,3.0,A-386,2.0,4.2,0
1,1,2,3,Initial ZooKeeper code contribution from Yahoo!,Project / General Task,Major,4.4,A-56,2.0,4.2,0
10,1,2,3,handle failure better in build.xml:test,Testing & Verification,Major,2.2,A-316,2.0,4.2,1
1000,1,2,3,Zookeeper unable to recover and start once datadir disk is full and disk space cleared,Bug fixing / Maintenance,Major,2.2,A-133,2.0,4.2,1
1002,1,2,3,zoo_multi c MT client windows crash,Bug fixing / Maintenance,Major,2.2,A-345,2.0,4.2,1
1004,1,2,3,zookeeper version error log info ?,Bug fixing / Maintenance,Major,2.75,A-360,2.0,4.2,0
1007,1,2,3,NIOServerCnxnFactory (new code introduced in ZK-1504) opens selectors but never closes them,Bug fixing / Maintenance,Major,2.2,A-315,2.0,4.2,1
1008,1,2,3,"zkServer.sh is looking for clientPort in config file, but it may no longer be there with ZK-1411",Bug fixing / Maintenance,Major,4.4,A-15,2.0,4.2,0
1009,1,2,3,Documented list of allowable characters in ZK doc not in line with code,Documentation,Major,2.75,A-21,2.0,4.2,0
101,1,2,3,This is version of the documents with most of the [tbd...] scrubbed out,Documentation,Major,3.3000000000000003,A-115,2.0,4.2,0
1010,1,2,3,testTransactionLogCorruption occasionally fails,Testing & Verification,Major,4.4,A-309,2.0,4.2,0
1011,1,2,3,collect the zk connects/disconnects every  cycle and report it to controller. ,Feature / Improvement Implementation,Major,3.3000000000000003,A-292,2.0,4.2,0
1013,1,2,3,Introduce a protocol version to connection initiation message,Bug fixing / Maintenance,Major,2.2,A-353,2.0,4.2,1
1014,1,2,3,Intermittent Segfault with zkpython in pyzoo_exists  ,Bug fixing / Maintenance,Major,2.75,A-391,2.0,4.2,0
1017,1,2,3,Leader loading database twice,Bug fixing / Maintenance,Major,2.2,A-216,2.0,4.2,1
1018,1,2,3,"Windows: fetch_and_add not 64bit-compatible, may not be correct",Bug fixing / Maintenance,Major,4.4,A-272,2.0,4.2,0
1019,1,2,3,Add support for compressed SetWatches packet,Feature / Improvement Implementation,Major,4.4,A-36,2.0,4.2,0
1020,1,2,3,ZooKeeper OSGi package imports not complete,Bug fixing / Maintenance,Major,3.3000000000000003,A-318,2.0,4.2,0
1021,1,2,3,OSGi package import/export changes not applied to bin-jar,Bug fixing / Maintenance,Major,3.3000000000000003,A-46,2.0,4.2,0
1024,1,2,3,Random (?) 5s delay when establishing connection,Bug fixing / Maintenance,Major,2.75,A-263,2.0,4.2,0
1027,1,2,3,Server fails to join quorum when a peer is unreachable (5 ZK server setup),Bug fixing / Maintenance,Major,2.2,A-167,2.0,4.2,1
1029,1,2,3,Cannot connect with a given sessionId - it is discarded,Bug fixing / Maintenance,Major,2.75,A-26,2.0,4.2,0
1033,1,2,3,Race condition when close sock may cause a NPE in sendBuffer ,Bug fixing / Maintenance,Major,2.75,A-311,2.0,4.2,0
1034,1,2,3,process may core or hang when xid is overflowed,Bug fixing / Maintenance,Major,2.2,A-339,2.0,4.2,1
1039,1,2,3,"ZooKeeper client may write operation packets before receiving successful response to connection request, can cause TCP RST",Bug fixing / Maintenance,Major,2.2,A-151,2.0,4.2,1
104,1,2,3,Document change to server configuration,Documentation,Major,4.4,A-387,2.0,4.2,0
1046,1,2,3,transient test failure in TestReconfig.cc,Testing & Verification,Major,2.2,A-22,2.0,4.2,1
1049,1,2,3,"Flex code works in debug mode , not in run mode",Bug fixing / Maintenance,Major,4.4,A-113,2.0,4.2,0
1052,1,2,3,Ability to run without writing to disk,Feature / Improvement Implementation,Major,4.4,A-282,2.0,4.2,0
1053,1,2,3,Make ZooKeeper clients more test friendly,Testing & Verification,Major,2.2,A-64,2.0,4.2,1
1054,1,2,3,unique ensemble identifier,Bug fixing / Maintenance,Major,4.4,A-271,2.0,4.2,0
1055,1,2,3,No way to dynamically go from 1 ZK server -> 2 ZK servers?,Bug fixing / Maintenance,Major,4.4,A-35,2.0,4.2,0
1060,1,2,3,Make ZooKeeper easier to test - support simulating a connection loss,Testing & Verification,Major,2.2,A-5,2.0,4.2,1
1061,1,2,3,Zookeeper SASL authentication allows anonymus users to log in,Bug fixing / Maintenance,Major,3.3000000000000003,A-218,2.0,4.2,0
1062,1,2,3,zk scripts no longer work when symlinked,Bug fixing / Maintenance,Major,2.2,A-165,2.0,4.2,1
1067,1,2,3,Zookeeper server fails to start if transaction log file is corrupted,Bug fixing / Maintenance,Major,2.2,A-406,2.0,4.2,1
1069,1,2,3,ClientCnxn#run could miss the second ping or connection get dropped before a ping,Bug fixing / Maintenance,Major,2.2,A-407,2.0,4.2,1
107,1,2,3,update programmer guide with acl details from old wiki page,Documentation,Major,3.3000000000000003,A-359,2.0,4.2,0
