Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
2275,1,2,Discard requests that are delayed longer than a configured threshold,Feature / Improvement Implementation,Minor,2.5,A-293,2.5,5.0,0,480
2278,1,2,Improving leader efficiency via not processing learner's requests in commit processor,Build & Release Engineering,Minor,3.0,A-110,3.0,6.0,0,481
2279,1,2,Change Java Package For TestStringUtils,Testing & Verification,Minor,3.0,A-329,3.0,6.0,0,482
228,1,2,avoid exporting functions which may be static,Feature / Improvement Implementation,Minor,3.0,A-95,3.0,6.0,0,483
2282,1,2,zoo_amulti can attempt to free invalid memory after marshalling errors.,Bug fixing / Maintenance,Minor,2.5,A-348,2.5,5.0,0,484
2285,1,2,Several types of QuorumCxnManager connection error logs include exception text that add no value,Feature / Improvement Implementation,Minor,2.0,A-407,1.6,3.6,1,485
2288,1,2,Move Logging Code into Logging Guard in Learner,Feature / Improvement Implementation,Minor,2.0,A-38,2.5,4.5,1,486
2290,1,2,Dispose SaslServer instances after use,Bug fixing / Maintenance,Minor,2.0,A-129,1.6,3.6,1,487
2299,1,2,Zookeeper Client should not fail with ZSYSTEMERROR if DNS does not resolve one of the servers in the zk ensemble. ,Design & API Evolution,Minor,3.0,A-234,3.0,6.0,0,488
2308,1,2,fix the bad format of RATE_LOGGER,Bug fixing / Maintenance,Minor,2.0,A-369,3.0,5.0,1,489
2321,1,2,https://zookeeper.apache.org/documentation.html links all dead,Documentation,Minor,2.5,A-359,1.6,4.1,0,490
2323,1,2,document not found,Documentation,Minor,3.0,A-103,2.0,5.0,0,491
2327,1,2,Transaction log sync can take 20+ seconds after leader election when there is a large snapCount,Bug fixing / Maintenance,Minor,2.0,A-285,2.0,4.0,1,492
2329,1,2,A way to configure the jmx rmi port,Bug fixing / Maintenance,Minor,2.5,A-192,2.5,5.0,0,493
233,1,2,standalone server ignores tickTime configuration,Bug fixing / Maintenance,Minor,2.0,A-245,3.0,5.0,1,494
2336,1,2,improve the output of the hidden password in digest mode and fix the hardcode of ACL Scheme,Bug fixing / Maintenance,Minor,3.0,A-258,3.0,6.0,0,495
2338,1,2,Monitoring script support for 3.6,Feature / Improvement Implementation,Minor,2.0,A-290,2.0,4.0,1,496
234,1,2,document effects (latency) of storing large amounts of data in znodes,Documentation,Minor,3.0,A-418,2.0,5.0,0,497
2341,1,2,Version argument should be checked at the client side,Build & Release Engineering,Minor,3.0,A-301,2.5,5.5,0,498
2344,1,2,the artifactId of parent pom should be improved,Build & Release Engineering,Minor,3.0,A-295,1.6,4.6,0,499
2348,1,2,PrometheusProvider uses deprecated sun.misc.Unsafe,Bug fixing / Maintenance,Minor,2.0,A-364,2.5,4.5,1,500
235,1,2,document how to integrate 3rd party authentication into ZK server ACLs,Documentation,Minor,2.0,A-34,1.6,3.6,1,501
2351,1,2,Add m2e configuration in pom.xml for Eclipse developers,Build & Release Engineering,Minor,3.0,A-154,2.0,5.0,0,502
2352,1,2,"fix the build warnings about @see,@link,@return found by IDEA",Bug fixing / Maintenance,Minor,2.5,A-127,2.5,5.0,0,503
2353,1,2,zkpython: Minor compilation and testing issues,Testing & Verification,Minor,2.0,A-256,2.0,4.0,1,504
2358,1,2,Skip Learner Request made to ObserverMaster from going to next processor,Design & API Evolution,Minor,3.0,A-416,2.0,5.0,0,505
2360,1,2,remove the useless code in the ProposalRequestProcessor#processRequest,Feature / Improvement Implementation,Minor,2.0,A-243,2.0,4.0,1,506
2361,1,2,rename CommitProcessor to CommitRequestProcessor,Code Refactoring & Cleanup,Minor,3.0,A-300,2.0,5.0,0,507
2366,1,2,NIOServerCnxnFactory static block has no used code,Design & API Evolution,Minor,2.5,A-334,2.0,4.5,0,508
2367,1,2,correct the documentation about digest.enabled,Documentation,Minor,3.0,A-231,3.0,6.0,0,509
237,1,2,Create a privacy policy for the ZooKeeper website,Project / General Task,Minor,3.0,A-130,2.0,5.0,0,510
2370,1,2,"cleaning up the code,A static field should be directly referred by its class name",Feature / Improvement Implementation,Minor,2.5,A-18,2.5,5.0,0,511
2371,1,2, ZooKeeper Recipes hyperlink is broken on Intro page,Bug fixing / Maintenance,Minor,3.0,A-412,3.0,6.0,0,512
2372,1,2,FileChangeWatcherTest is broken on Mac,Testing & Verification,Minor,2.0,A-328,1.6,3.6,1,513
2377,1,2,Potential Races on DataTree,Bug fixing / Maintenance,Minor,2.5,A-347,1.6,4.1,0,514
2384,1,2,Add a test that does a minimal validation of Apache Curator,Testing & Verification,Minor,3.0,A-161,3.0,6.0,0,515
2386,1,2,Do Not Override Plugin Versions from Apache Parent POM,Build & Release Engineering,Minor,3.0,A-298,2.5,5.5,0,516
2388,1,2,Deprecate IOUtils copyBytes,Feature / Improvement Implementation,Minor,3.0,A-281,3.0,6.0,0,517
2389,1,2,Use Commons and JDK Functions in ClientBase,Design & API Evolution,Minor,2.5,A-280,3.0,5.5,0,518
2390,1,2,Deprecate StringUtils Functions,Feature / Improvement Implementation,Minor,3.0,A-150,3.0,6.0,0,519
2392,1,2,ReconfigBackupTest Remove getFileContent,Testing & Verification,Minor,3.0,A-12,2.0,5.0,0,520
2393,1,2,Use JDK 8 Facilities to Synchronize Access to DataTree Ephemerals,Build & Release Engineering,Minor,3.0,A-191,2.5,5.5,0,521
2396,1,2,Add useful metrics for ZK servers,Design & API Evolution,Minor,2.0,A-114,1.6,3.6,1,522
2397,1,2,Add metric JVM_PAUSE_TIME,Other,Minor,3.0,A-317,2.0,5.0,0,523
2398,1,2,Add a couple metrics to help track Netty memory usage,Documentation,Minor,2.0,A-287,2.5,4.5,1,524
2401,1,2,Add a couple metrics to track inflight diff syncs and snap syncs,Other,Minor,3.0,A-109,3.0,6.0,0,525
2403,1,2,Add a couple request processor metrics,Other,Minor,2.0,A-313,1.6,3.6,1,526
2407,1,2,Do not track global sessions in ReadOnlyZooKeeperServer,Bug fixing / Maintenance,Minor,3.0,A-397,3.0,6.0,0,527
2408,1,2,Reject create/renew/close global session in RO mode,Bug fixing / Maintenance,Minor,2.0,A-240,2.0,4.0,1,528
2417,1,2,zkServer.sh status command fails when IPV6 is configured,Bug fixing / Maintenance,Minor,2.5,A-312,3.0,5.5,0,529
2419,1,2,Add a script: zkCleanup.cmd to clean the transaction logs and snapshots in Windows OS,Code Refactoring & Cleanup,Minor,3.0,A-229,2.0,5.0,0,530
2421,1,2,new UncaughtExceptionHandler object with lambda,Feature / Improvement Implementation,Minor,3.0,A-37,2.0,5.0,0,531
2424,1,2,Add source and target version for compile plugin,Bug fixing / Maintenance,Minor,2.0,A-88,1.6,3.6,1,532
2427,1,2,Enhance documentation for property ssl.clientAuth ,Documentation,Minor,2.5,A-261,2.5,5.0,0,533
2436,1,2,Remove duplicate check in ContainerManager#getCandidates method,Feature / Improvement Implementation,Minor,2.5,A-180,2.5,5.0,0,534
2441,1,2,zkServer.sh code format is oldfashioned and chaotic,Design & API Evolution,Minor,3.0,A-341,2.5,5.5,0,535
2445,1,2,Digest false mismatch across systems with different default locale,Bug fixing / Maintenance,Minor,2.5,A-403,3.0,5.5,0,536
2451,1,2,Authorization Provider: Support add auth x509 for user identities with admin access,Feature / Improvement Implementation,Minor,2.0,A-72,1.6,3.6,1,537
2454,1,2,make the rc constant in the ClientCnxn,Design & API Evolution,Minor,3.0,A-420,1.6,4.6,0,538
2460,1,2,Handle float metrics in check_zookeeper,Feature / Improvement Implementation,Minor,2.0,A-203,2.0,4.0,1,539
2461,1,2,Zxid mismatch after new node becomes the leader,Bug fixing / Maintenance,Minor,2.0,A-320,1.6,3.6,1,540
2470,1,2,Remove commons-lang from ZooKeeper,Feature / Improvement Implementation,Minor,2.0,A-56,3.0,5.0,1,541
2471,1,2,Update hamcrest-library to version 2.2,Build & Release Engineering,Minor,2.5,A-207,3.0,5.5,0,542
2472,1,2,use of uninitialized data in zookeeper-client/zookeeper-client-c/src/zookeeper.c:free_auth_completion,Bug fixing / Maintenance,Minor,2.0,A-14,2.0,4.0,1,543
2477,1,2,Allow multiple superUsers with SASL,Feature / Improvement Implementation,Minor,3.0,A-74,1.6,4.6,0,544
2478,1,2,Update ZooKeeper client documentation about key file format parameters,Documentation,Minor,2.0,A-53,2.0,4.0,1,545
2480,1,2,Revamp and Log Connection Disconnect Reason,Feature / Improvement Implementation,Minor,3.0,A-357,3.0,6.0,0,546
2483,1,2,ApacheCon Bug Bash fixes,Bug fixing / Maintenance,Minor,2.5,A-218,3.0,5.5,0,547
2485,1,2,Auto close resources with try catch block,Feature / Improvement Implementation,Minor,3.0,A-140,2.0,5.0,0,548
2488,1,2,Generated build files from zookeeper-client-c should be in target/ directory,Bug fixing / Maintenance,Minor,2.5,A-286,3.0,5.5,0,549
2489,1,2,write a script to encapsulate DigestAuthenticationProvider as a tool to generate the digest with algorithm users appoint,Feature / Improvement Implementation,Minor,2.5,A-48,2.5,5.0,0,550
2490,1,2,Adding additional security metrics to zookeeper ,Feature / Improvement Implementation,Minor,2.0,A-332,2.0,4.0,1,551
2493,1,2,Flaky test MultipleAddressTest::testGetValidAddressWithNotValid,Testing & Verification,Minor,3.0,A-128,2.5,5.5,0,552
2499,1,2,QuorumCnxManager Listener port bind retry does not retry DNS lookup,Bug fixing / Maintenance,Minor,2.0,A-87,1.6,3.6,1,553
250,1,2,zkfuse uses non-standard String,Bug fixing / Maintenance,Minor,2.5,A-363,1.6,4.1,0,554
2500,1,2,addWatch api should check the null watch,Bug fixing / Maintenance,Minor,2.5,A-215,2.5,5.0,0,555
2502,1,2,Vulnerabilities in components packaged in zookeeper docker,Documentation,Minor,3.0,A-33,3.0,6.0,0,556
2507,1,2,use the computeIfAbsent to simplify the Leader#processSync method,Feature / Improvement Implementation,Minor,2.0,A-64,1.6,3.6,1,557
251,1,2,"Creating node with path ending in ""/"" with sequence flag set",Bug fixing / Maintenance,Minor,3.0,A-351,3.0,6.0,0,558
2511,1,2,ZKUtil.visitSubTreeDFSHelper use method with recursive may occur some question,Feature / Improvement Implementation,Minor,3.0,A-16,3.0,6.0,0,559
2519,1,2,No install target for C library,Bug fixing / Maintenance,Minor,2.0,A-160,2.0,4.0,1,560
2520,1,2,pkg-config file for C library,Feature / Improvement Implementation,Minor,2.0,A-321,1.6,3.6,1,561
2521,1,2,libzookeeper.a not properly linking to libhashtable.a,Bug fixing / Maintenance,Minor,2.0,A-269,2.0,4.0,1,562
2523,1,2, C client build issue causes the failure of CI build ,Bug fixing / Maintenance,Minor,2.0,A-100,3.0,5.0,1,563
2529,1,2,improve the log of FileTxnLog#append method,Feature / Improvement Implementation,Minor,3.0,A-250,1.6,4.6,0,564
2535,1,2,correct the annotation/comment about the frequency of leader's ping,Feature / Improvement Implementation,Minor,3.0,A-146,2.0,5.0,0,565
2544,1,2,Upgrade Mockito to 3.6.28 - allow builds on JDK16,Build & Release Engineering,Minor,2.0,A-316,2.0,4.0,1,566
2554,1,2, Enhance message when packet's length over limit.,Feature / Improvement Implementation,Minor,2.0,A-390,2.0,4.0,1,567
2558,1,2,update the developer list,Feature / Improvement Implementation,Minor,3.0,A-144,2.5,5.5,0,568
2561,1,2,Allow log file name to be changed,Feature / Improvement Implementation,Minor,2.0,A-174,2.0,4.0,1,569
2563,1,2,Too many files open when the domain can't be parse. ,Feature / Improvement Implementation,Minor,3.0,A-137,3.0,6.0,0,570
2565,1,2,Define EOL for major releases,Build & Release Engineering,Minor,3.0,A-43,1.6,4.6,0,571
2575,1,2,Adding more labels to asf.yaml file to position more to the ZooKeeper Project,Feature / Improvement Implementation,Minor,2.0,A-238,2.0,4.0,1,572
2576,1,2,Zookeeper c client: detect connection loss during opportunistic async send,Bug fixing / Maintenance,Minor,2.0,A-183,2.0,4.0,1,573
2578,1,2,add committer checklist to zk-merge-pr.py,Feature / Improvement Implementation,Minor,3.0,A-113,3.0,6.0,0,574
2581,1,2,Flaky test: WatcherCleanerTest.testDeadWatcherMetrics,Testing & Verification,Minor,3.0,A-189,3.0,6.0,0,575
2582,1,2,Report caller function name in `handle_socket_error_msg` ,Feature / Improvement Implementation,Minor,3.0,A-338,2.0,5.0,0,576
2583,1,2,zooKeeperSaslClient will product a null state event and then caused NPE while used switch(state) to deal with event,Bug fixing / Maintenance,Minor,2.5,A-330,3.0,5.5,0,577
2586,1,2,Improve the error message when message goes above jute.maxbufer size,Feature / Improvement Implementation,Minor,2.0,A-77,2.0,4.0,1,578
2589,1,2,X509AuthFailureTest is failing consistently,Testing & Verification,Minor,2.0,A-222,2.0,4.0,1,579
2590,1,2,ZooKeeper Server/Client Add option to not display system environment,Design & API Evolution,Minor,2.5,A-200,1.6,4.1,0,580
2592,1,2,Use dynamic temp folder instead of static temp folder in RestMain,Bug fixing / Maintenance,Minor,2.5,A-166,2.5,5.0,0,581
2595,1,2,Java Client SendThread create many unnecessary Login objects,Bug fixing / Maintenance,Minor,2.5,A-367,2.0,4.5,0,582
2605,1,2,"learner.asyncSending, learner.closeSocketAsync and leader.closeSocketAsync should be configurable in zoo.cfg",Other,Minor,3.0,A-41,2.5,5.5,0,583
2606,1,2,Improve stream use in QuorumCnxManager,Feature / Improvement Implementation,Minor,2.0,A-305,1.6,3.6,1,584
2607,1,2,Allow AdminServer to force https,Design & API Evolution,Minor,2.5,A-345,1.6,4.1,0,585
261,1,2,Throw exception when ledger does not exist,Feature / Improvement Implementation,Minor,3.0,A-337,2.5,5.5,0,586
2610,1,2,Correct ZooKeeper version in documentation header,Documentation,Minor,3.0,A-230,2.0,5.0,0,587
2611,1,2,Fix check-style issues,Bug fixing / Maintenance,Minor,2.0,A-104,2.0,4.0,1,588
2613,1,2,Flaky test: QuorumPeerMainTest#testLeaderOutOfView,Testing & Verification,Minor,3.0,A-212,3.0,6.0,0,589
2614,1,2,"Forward port ZOOKEEPER-3931: ""zkServer.sh version"" returns a trailing dash",Bug fixing / Maintenance,Minor,3.0,A-50,3.0,6.0,0,590
2615,1,2,"Slowness in sasl login or subject.doAs() causes zk client to falsely assume that the server did not respond, closes connection and goes to unnecessary retries",Bug fixing / Maintenance,Minor,2.5,A-68,2.5,5.0,0,591
2618,1,2,fix the log format in the DataTree#deserializeZxidDigest method,Bug fixing / Maintenance,Minor,2.0,A-324,2.0,4.0,1,592
2623,1,2,Respect chroot in getEphemerals API,Bug fixing / Maintenance,Minor,3.0,A-267,3.0,6.0,0,593
2631,1,2,NullPointerException when ClientCnxnSocketNetty is closed without being opened,Bug fixing / Maintenance,Minor,2.5,A-277,2.0,4.5,0,594
2635,1,2,Simplify assignment statements of boolean,Feature / Improvement Implementation,Minor,2.0,A-235,2.0,4.0,1,595
2647,1,2,Unable to display brokerid ,Project / General Task,Minor,2.0,A-1,2.0,4.0,1,596
2648,1,2,Only report the follower sync time metrics if sync is completed,Feature / Improvement Implementation,Minor,3.0,A-194,2.5,5.5,0,597
2649,1,2,Refactor AtomicFileWritingIdiomTest to use TempDir annotation,Testing & Verification,Minor,3.0,A-263,2.0,5.0,0,598
2652,1,2,create command in c client sets value to null and gives value_len 3 ,Bug fixing / Maintenance,Minor,2.0,A-25,2.0,4.0,1,599
2655,1,2,"IllegalArgumentException when use ZkUtil::listSubTreeBFS to list ""/""",Bug fixing / Maintenance,Minor,2.0,A-241,1.6,3.6,1,600
266,1,2,javadoc is wrong for setLast in LedgerHandle,Documentation,Minor,2.5,A-78,2.0,4.5,0,601
2665,1,2,Add tab unit test for StringUtils#split,Testing & Verification,Minor,2.5,A-47,2.0,4.5,0,602
2671,1,2,remove never used field,Feature / Improvement Implementation,Minor,2.0,A-58,2.5,4.5,1,603
2672,1,2,delete the useless oraclePath directory generated by test suit,Testing & Verification,Minor,3.0,A-99,2.5,5.5,0,604
2673,1,2,improve the method: QuorumOracleMaj#overrideQuorumDecision,Build & Release Engineering,Minor,3.0,A-157,2.0,5.0,0,605
2674,1,2,implement LFU policy for ResponseCache to find out hot keys,Feature / Improvement Implementation,Minor,3.0,A-211,2.0,5.0,0,606
2676,1,2,zkSnapShotToolkit supports to find out big znodes offline,Feature / Improvement Implementation,Minor,3.0,A-251,2.5,5.5,0,607
2678,1,2,ZK documentation side bar and welcome page are out of sync,Documentation,Minor,2.5,A-98,1.6,4.1,0,608
2680,1,2,Digests are not matching,Bug fixing / Maintenance,Minor,2.0,A-415,2.0,4.0,1,609
2681,1,2,Latency metrics showing surprising results for a keberos-enabled cluster,Bug fixing / Maintenance,Minor,2.0,A-315,1.6,3.6,1,610
2692,1,2,add zookeeperOracleQuorums.html link to webpage index,Feature / Improvement Implementation,Minor,3.0,A-213,1.6,4.6,0,611
2695,1,2,Add a new property: maxMemory,Performance Optimization,Minor,3.0,A-365,1.6,4.6,0,612
2696,1,2,Flaky test: org.apache.zookeeper.test.AsyncHammerTest#testHammer,Testing & Verification,Minor,3.0,A-9,3.0,6.0,0,613
2698,1,2,"Zookeeper should not warn about ""An exception was thrown while closing send thread""",Bug fixing / Maintenance,Minor,2.5,A-44,2.5,5.0,0,614
2699,1,2,KeeperException.create has NullPointerException when low version client requests the high version server,Bug fixing / Maintenance,Minor,2.0,A-79,1.6,3.6,1,615
2701,1,2,Use Commons-Io CountingInputStream,Feature / Improvement Implementation,Minor,2.0,A-134,3.0,5.0,1,616
2703,1,2,Remove magic string in QuorumPeerConfig,Feature / Improvement Implementation,Minor,2.0,A-307,1.6,3.6,1,617
2709,1,2,Close ZkDb when ZooKeeper Server shutdown,Design & API Evolution,Minor,2.0,A-319,2.0,4.0,1,618
2720,1,2,Namespace zookeeper prometheus metrics,Feature / Improvement Implementation,Minor,2.5,A-242,1.6,4.1,0,619
2721,1,2,Fix some punctuation and words. Add some anchors and links.,Bug fixing / Maintenance,Minor,2.0,A-30,2.0,4.0,1,620
2723,1,2,ZooKeeper may report the number of outstanding requests incorrectly,Bug fixing / Maintenance,Minor,2.5,A-209,2.5,5.0,0,621
2724,1,2,Added Hyperlink At LOGO,Feature / Improvement Implementation,Minor,3.0,A-94,3.0,6.0,0,622
2727,1,2,fix the znode type for Barrier implementation in the zookeeperTutorial.md,Bug fixing / Maintenance,Minor,2.5,A-62,2.0,4.5,0,623
273,1,2,ant test target re-compiles cppunit code every time,Testing & Verification,Minor,2.0,A-96,3.0,5.0,1,624
2737,1,2,The Admin manual does not discuss backups,Feature / Improvement Implementation,Minor,2.5,A-55,1.6,4.1,0,625
2738,1,2,Load SSLOption from the configuration file as another option,Feature / Improvement Implementation,Minor,3.0,A-372,3.0,6.0,0,626
2741,1,2,4lw Command: On demand snapshot,Feature / Improvement Implementation,Minor,3.0,A-306,3.0,6.0,0,627
281,1,2,keeper exceptions missing path,Bug fixing / Maintenance,Minor,2.5,A-172,2.0,4.5,0,628
285,1,2,add help/usage to the c shell cli.c,Documentation,Minor,3.0,A-122,3.0,6.0,0,629
294,1,2,Cleaning of logging in the code and log4j configuration might be a good idea,Bug fixing / Maintenance,Minor,2.0,A-353,2.5,4.5,1,630
30,1,2,DataTree does not use natural sort for getChildren,Feature / Improvement Implementation,Minor,2.0,A-97,2.0,4.0,1,631
307,1,2,zkpython run_tests.sh is missing #!,Testing & Verification,Minor,3.0,A-257,2.5,5.5,0,632
308,1,2,Java CLI should support ephemeral and sequential node creation,Feature / Improvement Implementation,Minor,2.0,A-131,1.6,3.6,1,633
316,1,2,the java shell should indicate connection status on command prompt,Feature / Improvement Implementation,Minor,2.0,A-208,2.0,4.0,1,634
325,1,2,zkServer.sh doesn't allow different config files to be specified on the command line,Build & Release Engineering,Minor,3.0,A-402,1.6,4.6,0,635
331,1,2,allow compilation with jdk1.5,Bug fixing / Maintenance,Minor,2.0,A-219,1.6,3.6,1,636
337,1,2,avoid compile warning in send_auth_info(),Bug fixing / Maintenance,Minor,2.5,A-59,2.5,5.0,0,637
339,1,2,include unistd.h for sleep() in c tests,Testing & Verification,Minor,2.5,A-123,2.0,4.5,0,638
340,1,2,update zkperl for 3.2.x branch,Feature / Improvement Implementation,Minor,2.0,A-323,2.5,4.5,1,639
341,1,2,Making DataNode not instantiate a HashMap when the node is ephmeral,Feature / Improvement Implementation,Minor,2.0,A-20,1.6,3.6,1,640
346,1,2,support custom hostnames for client and quorum connections,Design & API Evolution,Minor,3.0,A-120,1.6,4.6,0,641
350,1,2,ignore sigpipe in testRetry to avoid silent immediate failure,Testing & Verification,Minor,3.0,A-226,2.5,5.5,0,642
355,1,2,findbugs on hudson.zones.a.o has jumped way up (2k+),Bug fixing / Maintenance,Minor,2.0,A-148,2.0,4.0,1,643
358,1,2,patch for command line setquota ,Bug fixing / Maintenance,Minor,2.0,A-168,3.0,5.0,1,644
359,1,2,c client logs an invalid error when zookeeper_init is called with chroot,Bug fixing / Maintenance,Minor,2.5,A-350,3.0,5.5,0,645
36,1,2,Session ids on the stat cmd information,Feature / Improvement Implementation,Minor,2.0,A-39,2.0,4.0,1,646
374,1,2,"add support for 10 minute test ie ""pre-commit"" test",Testing & Verification,Minor,2.0,A-173,2.0,4.0,1,647
378,1,2,include autotools (autoconf/automake) in NOTICE file,Project / General Task,Minor,3.0,A-244,3.0,6.0,0,648
379,1,2,DBSizeTest is not really testing anything,Testing & Verification,Minor,3.0,A-304,3.0,6.0,0,649
394,1,2,Tests for ZooKeeper examples,Testing & Verification,Minor,2.5,A-141,2.5,5.0,0,650
399,1,2,Java Queue Recipe,Build & Release Engineering,Minor,3.0,A-217,3.0,6.0,0,651
400,1,2,unnecessary SetWatches message on new session,Bug fixing / Maintenance,Minor,2.0,A-303,2.0,4.0,1,652
402,1,2,Add stat information to GetChildrenResponse,Feature / Improvement Implementation,Minor,2.0,A-29,2.5,4.5,1,653
417,1,2,the documentation on snapcount in the admin guide has the wrong default,Documentation,Minor,3.0,A-279,3.0,6.0,0,654
420,1,2,peerType in configuration file is redundant,Feature / Improvement Implementation,Minor,3.0,A-202,3.0,6.0,0,655
422,1,2,Update README for zkpython in 3.2.2,Documentation,Minor,2.5,A-237,1.6,4.1,0,656
425,1,2,remove unnecessary/annoying log of tostring error in Request.toString(),Bug fixing / Maintenance,Minor,2.5,A-169,3.0,5.5,0,657
430,1,2,Adding documentation to zkpython to help out with the setup for finding libzookeeper_mt.so.2,Documentation,Minor,3.0,A-297,3.0,6.0,0,658
441,1,2,"cleanup final fields, esp those used for locking",Bug fixing / Maintenance,Minor,2.5,A-354,2.0,4.5,0,659
45,1,2,"Add NullWatcher, a watcher that does nothing",Feature / Improvement Implementation,Minor,2.0,A-362,2.0,4.0,1,660
459,1,2,add some documentation or FAQ on how to do rolling upgrade,Documentation,Minor,2.5,A-178,1.6,4.1,0,661
46,1,2,Add a two argument constructor to ZooKeeper that uses a NullWatcher for the default Watcher,Feature / Improvement Implementation,Minor,3.0,A-101,3.0,6.0,0,662
461,1,2,some elements of struct Stat have incorrect values when returned asynchronously,Bug fixing / Maintenance,Minor,3.0,A-45,2.5,5.5,0,663
47,1,2,"parseACLs in ZooKeeper.java fails to parse elements of ACL, should be lastIndexOf rather than IndexOf",Bug fixing / Maintenance,Minor,2.5,A-197,2.0,4.5,0,664
471,1,2,Tests should not rely on CONSOLE appender being present,Testing & Verification,Minor,3.0,A-370,1.6,4.6,0,665
505,1,2,"zkServer.sh uses sh's builtin echo on BSD, behaves incorrectly.",Bug fixing / Maintenance,Minor,2.5,A-282,2.5,5.0,0,666
521,1,2,learner outputs session id to log in dec (should be hex),Bug fixing / Maintenance,Minor,2.0,A-374,1.6,3.6,1,667
530,1,2,Add python example script,Feature / Improvement Implementation,Minor,2.5,A-52,3.0,5.5,0,668
531,1,2,forrest recipes docs don't mention the lock/queue recipe implementations available in the release,Documentation,Minor,3.0,A-389,2.0,5.0,0,669
534,1,2,zkpython return without exception set on invalid auth scheme,Bug fixing / Maintenance,Minor,2.0,A-391,3.0,5.0,1,670
536,1,2,Log visualisation,Feature / Improvement Implementation,Minor,2.0,A-366,1.6,3.6,1,671
537,1,2,Recipes tests are slightly outdated: they do not compile against JUnit 4.8,Testing & Verification,Minor,2.5,A-343,3.0,5.5,0,672
546,1,2,Watches get triggered during client's reconnection,Bug fixing / Maintenance,Minor,2.0,A-223,3.0,5.0,1,673
552,1,2,Fixup loggraph for FLE changes,Bug fixing / Maintenance,Minor,2.5,A-342,2.5,5.0,0,674
554,1,2,zoo_add_auth returns ZOK if zookeeper handle is in ZOO_CLOSED_STATE,Bug fixing / Maintenance,Minor,3.0,A-368,2.0,5.0,0,675
563,1,2,Detecting and diagnosing elusive bugs and faults in Zookeeper,Feature / Improvement Implementation,Minor,2.0,A-7,2.0,4.0,1,676
565,1,2,improve the traces with additional information needed ,Other,Minor,3.0,A-138,3.0,6.0,0,677
566,1,2,build the checking tool,Build & Release Engineering,Minor,3.0,A-291,3.0,6.0,0,678
570,1,2,cli.c should not call zoo_add_auth immediately after zookeeper_init() ,Bug fixing / Maintenance,Minor,3.0,A-13,3.0,6.0,0,679
581,1,2,Make zookeeper.is_unrecoverable return True or False and not an integer,Feature / Improvement Implementation,Minor,2.5,A-361,3.0,5.5,0,680
585,1,2,Missing the test SSL certificate used for running junit tests.,Testing & Verification,Minor,3.0,A-413,3.0,6.0,0,681
591,1,2,Support for election of leader with arbitrary zxid,Feature / Improvement Implementation,Minor,3.0,A-387,3.0,6.0,0,682
596,1,2,Startup loads last transaction from snapshot,Bug fixing / Maintenance,Minor,2.5,A-394,2.5,5.0,0,683
6,1,2,Use enums rather than ints for types and state,Bug fixing / Maintenance,Minor,2.5,A-124,2.0,4.5,0,684
602,1,2,Allow non-numeric version strings,Build & Release Engineering,Minor,3.0,A-63,3.0,6.0,0,685
607,1,2,"Fix findbug issue in trunk ""Malicious code vulnerability""",Bug fixing / Maintenance,Minor,2.5,A-186,2.5,5.0,0,686
609,1,2,enhance zkServer.sh for easier zookeeper automation-izing,Design & API Evolution,Minor,3.0,A-399,2.5,5.5,0,687
611,1,2,Remove code duplication and inconsistent naming in ClientCnxn.Packet creation,Design & API Evolution,Minor,2.0,A-210,1.6,3.6,1,688
642,1,2,Replace Packet class with Operation classes,Feature / Improvement Implementation,Minor,3.0,A-393,3.0,6.0,0,689
644,1,2,ZooKeeper startup script doesn't use JAVA_HOME,Bug fixing / Maintenance,Minor,2.0,A-379,2.0,4.0,1,690
646,1,2,UnknownHostException in QuorumCnxManager,Bug fixing / Maintenance,Minor,2.0,A-175,1.6,3.6,1,691
647,1,2,allow configuration parameters for log4j.properties,Feature / Improvement Implementation,Minor,2.0,A-4,2.0,4.0,1,692
648,1,2,running zkServer.sh start remotely using ssh hangs,Bug fixing / Maintenance,Minor,3.0,A-398,3.0,6.0,0,693
650,1,2,ZK servers not balanced in number of sessions,Bug fixing / Maintenance,Minor,3.0,A-233,2.0,5.0,0,694
653,1,2,Code improvements,Feature / Improvement Implementation,Minor,3.0,A-220,3.0,6.0,0,695
654,1,2,"""eclipse"" target in the build script doesnot include libraray required for test classes in the classpath",Testing & Verification,Minor,3.0,A-271,2.5,5.5,0,696
656,1,2,"QuorumPeer ""Address already in use"" -- regression in 3.3.3",Bug fixing / Maintenance,Minor,3.0,A-176,3.0,6.0,0,697
662,1,2,The connection permutation in get_addrs uses a weak and inefficient shuffle,Build & Release Engineering,Minor,3.0,A-260,3.0,6.0,0,698
663,1,2,Implement function in C client to determine which host you're currently connected to.,Design & API Evolution,Minor,2.5,A-236,1.6,4.1,0,699
669,1,2,"In python bindings, zookeeper.set2() should return a stat dict but instead returns None",Bug fixing / Maintenance,Minor,2.5,A-318,2.5,5.0,0,700
671,1,2,"c client should install includes into INCDIR/zookeeper, not INCDIR/c-client-src",Bug fixing / Maintenance,Minor,2.0,A-411,1.6,3.6,1,701
672,1,2,perl bindings should automatically find the zookeeper c-client headers,Bug fixing / Maintenance,Minor,2.5,A-188,3.0,5.5,0,702
